rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,duration_ms_similarity,duration_ms_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
121,7Xk5HhVlNI3DoLI2,pop,pop|rock|singer-songwriter,pop|female vocalists|rock,0.585917,0.535843,0.064301,0.0,0.0,0.271408,0.018999,0.660119,0.05281,1.0,0.23,0.596704,0.113374,0.462754,0.106433
122,4DFWFLy4vIRggviC,classic rock,classic rock|rock,classic rock|80s|rock,0.585845,0.825243,0.099029,0.0,0.0,0.271408,0.018999,0.833452,0.066676,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
123,f5T4fnOo6IYxLIZa,pop,pop,pop|female vocalists,0.585844,0.921157,0.110539,0.769917,0.061593,0.271408,0.018999,0.853215,0.068257,1.0,0.23,0.229808,0.043664,0.229532,0.052792
124,K8BxDb8wsj1cj3Kc,pop,pop|rock,pop|rock|female vocalists,0.585495,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.841885,0.067351,1.0,0.23,0.532203,0.101119,0.462754,0.106433
125,0KBJrLAvOGjlI8lQ,pop,pop|rock,pop|rock,0.585469,0.92929,0.111515,0.0,0.0,0.271408,0.018999,0.367881,0.02943,1.0,0.23,0.532203,0.101119,0.410462,0.094406
126,Yc1Oyl3M6AsZepmc,classic rock,classic rock|rock,classic rock|rock|70s,0.583506,0.855576,0.102669,0.0,0.0,0.271408,0.018999,0.734115,0.058729,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
127,y3djwpa7l8A2xxhL,classic rock,classic rock|rock,classic rock|rock|70s,0.583199,0.931243,0.111749,0.0,0.0,0.271408,0.018999,0.616781,0.049342,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
128,qiV1vteew7n9DoTO,pop,pop,pop,0.583038,0.94051,0.112861,0.769917,0.061593,0.271408,0.018999,0.939448,0.075156,1.0,0.23,0.229808,0.043664,0.177239,0.040765
129,o5Com78SDXeKx9YY,classic rock,classic rock|rock,classic rock|rock|70s,0.582925,0.90911,0.109093,0.0,0.0,0.271408,0.018999,0.646548,0.051724,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
130,T2gFlRoq5MtWrN7v,pop,pop|electronic,pop|dance|female vocalists|80s|electronic,0.582611,0.925824,0.111099,0.103251,0.00826,0.271408,0.018999,0.749815,0.059985,1.0,0.23,0.307863,0.058494,0.41641,0.095774
131,sWsei8U1DXTgn4sG,pop,pop|rock|singer-songwriter|alternative rock,pop|rock|alternative,0.582359,0.131757,0.015811,0.769917,0.061593,0.271408,0.018999,0.297452,0.023796,1.0,0.23,0.64057,0.121708,0.480226,0.110452
132,L3vtdUuwMtwKO3Ai,pop,pop|rock,pop|rock|alternative,0.581885,0.65311,0.078373,0.0,0.0,0.271408,0.018999,0.536781,0.042942,1.0,0.23,0.532203,0.101119,0.480226,0.110452
133,m17iB8yxNZn3tqdE,classic rock,classic rock|rock,classic rock|rock|80s,0.581637,0.957576,0.114909,0.0,0.0,0.271408,0.018999,0.582352,0.046588,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
134,BIkHq5aEWK01kmqy,classic rock,classic rock|rock,classic rock|70s|rock,0.581032,0.948757,0.113851,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
135,gDyuewYOyYRI31kc,pop,pop,pop|80s,0.580587,0.921757,0.110611,0.563416,0.045073,0.271408,0.018999,0.930785,0.074463,1.0,0.23,0.229808,0.043664,0.251205,0.057777
136,jtpDAf3hJr3sC91U,pop,pop|rock,pop|indie|female vocalists|rock,0.580029,0.933157,0.111979,0.0,0.0,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.512748,0.117932
137,QSvaETmtao5Ebwll,pop,pop|electronic,pop|dance|electronic|female vocalists,0.579856,0.92769,0.111323,0.563416,0.045073,0.0,0.0,0.702548,0.056204,1.0,0.23,0.307863,0.058494,0.342444,0.078762
138,BJhnQVy4CRzfHBed,classic rock,classic rock|rock,classic rock|rock|80s,0.579352,0.709357,0.085123,0.0,0.0,0.271408,0.018999,0.926115,0.074089,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
139,utfMCwd1SdVbA3oo,pop,pop|rock,pop|rock,0.579322,0.610043,0.073205,0.769917,0.061593,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.410462,0.094406
140,GRELHYfTlBAyjNMw,classic rock,classic rock|rock|singer-songwriter|pop,classic rock|80s|rock|pop,0.578642,0.515157,0.061819,0.0,0.0,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.788712,0.149855,0.632513,0.145478
141,YvKAka35dnNyKWD9,pop,pop,pop,0.578313,0.880243,0.105629,0.769917,0.061593,0.271408,0.018999,0.970785,0.077663,1.0,0.23,0.229808,0.043664,0.177239,0.040765
142,juuPZKfA8dLDWsn9,classic rock,classic rock|rock|singer-songwriter|pop,classic rock|rock|pop,0.57828,0.65391,0.078469,0.0,0.0,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.788712,0.149855,0.558548,0.128466
143,iZ4D74P2YxTBETKR,pop,pop,pop|female vocalists,0.577213,0.924024,0.110883,0.769917,0.061593,0.271408,0.018999,0.741019,0.059282,1.0,0.23,0.229808,0.043664,0.229532,0.052792
144,2r6QN3g7hfXtIUCY,pop,pop|electronic,pop|electronic|indie,0.577108,0.926624,0.111195,0.563416,0.045073,0.0,0.0,0.827948,0.066236,1.0,0.23,0.307863,0.058494,0.287434,0.06611
145,YfV01HfNXWAFfgtm,rock,rock|classic rock|pop,rock|classic rock|80s|pop,0.577,0.751957,0.090235,0.0,0.0,0.271408,0.018999,0.528119,0.04225,0.619296,0.142438,0.724211,0.1376,0.632513,0.145478
146,RwKecikIGfFoVdLo,pop,pop|electronic,pop|dance|electronic|female vocalists,0.576959,0.652443,0.078293,0.769917,0.061593,0.271408,0.018999,0.635219,0.050818,1.0,0.23,0.307863,0.058494,0.342444,0.078762
147,Kt55IHHvS3KRE2CS,classic rock,classic rock|rock,classic rock|rock,0.57693,0.76349,0.091619,0.563416,0.045073,0.271408,0.018999,0.463881,0.03711,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
148,2NYvBPeQjk7Er7zG,pop,pop|rock|singer-songwriter,pop|rock,0.576482,0.993757,0.119251,0.0,0.0,0.271408,0.018999,0.005648,0.000452,1.0,0.23,0.596704,0.113374,0.410462,0.094406
149,4ZxlIxhHhrpWJcXt,pop,pop|singer-songwriter|rock,pop|female vocalists|rock,0.576155,0.543443,0.065213,0.103251,0.00826,0.271408,0.018999,0.423448,0.033876,1.0,0.23,0.596704,0.113374,0.462754,0.106433
150,pO2gDBzGXjwlxAqR,classic rock,classic rock|rock,classic rock|rock,0.576128,0.648557,0.077827,0.769917,0.061593,0.271408,0.018999,0.419748,0.03358,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
151,qUXiWt6W7DedIiWA,classic rock,classic rock|rock,classic rock|80s|rock|female vocalists,0.576001,0.679424,0.081531,0.0,0.0,0.271408,0.018999,0.778785,0.062303,0.880395,0.202491,0.494403,0.093937,0.507566,0.11674
152,AJCAOcFcZcAy4nMZ,pop,pop|rock,pop|80s|rock,0.575741,0.860357,0.103243,0.0,0.0,0.271408,0.018999,0.137019,0.010962,1.0,0.23,0.532203,0.101119,0.484427,0.111418
153,btzE9uD80B8USfXt,classic rock,classic rock|rock,classic rock|rock,0.575545,0.983843,0.118061,0.0,0.0,0.271408,0.018999,0.679448,0.054356,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
154,GVSGYwW9eqRvRot4,pop,pop|rock,pop|rock,0.575061,0.91909,0.110291,0.0,0.0,0.271408,0.018999,0.253081,0.020246,1.0,0.23,0.532203,0.101119,0.410462,0.094406
155,KOLRVVUD9VXQOywF,rock,rock|pop,rock|pop|alternative,0.574944,0.924157,0.110899,0.563416,0.045073,0.271408,0.018999,0.574548,0.045964,0.619296,0.142438,0.532203,0.101119,0.480226,0.110452
156,kAdTOCT5wk17dUjs,pop,pop|rock,pop|80s|rock,0.574769,0.164176,0.019701,0.563416,0.045073,0.0,0.0,0.843219,0.067458,1.0,0.23,0.532203,0.101119,0.484427,0.111418
157,asmj20D1uf6j7blm,pop,pop|rock,pop|rock,0.573925,0.87071,0.104485,0.0,0.0,0.271408,0.018999,0.311448,0.024916,1.0,0.23,0.532203,0.101119,0.410462,0.094406
158,aXjQmTEtIauAhs3H,pop,pop,pop,0.573919,0.962624,0.115515,0.563416,0.045073,0.271408,0.018999,0.998785,0.079903,1.0,0.23,0.229808,0.043664,0.177239,0.040765
159,P8FUnTbhyI18KU3M,pop,pop|rock,pop|rock,0.573113,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.837452,0.066996,1.0,0.23,0.532203,0.101119,0.410462,0.094406
160,qHwCBsyVgt1UoPcO,rock,rock|pop,rock|indie|alternative|pop,0.572602,0.47411,0.056893,0.769917,0.061593,0.271408,0.018999,0.870115,0.069609,0.619296,0.142438,0.532203,0.101119,0.53022,0.121951
161,9eT90MnLoI46wLDk,pop,pop|rock,pop|rock,0.572526,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.830115,0.066409,1.0,0.23,0.532203,0.101119,0.410462,0.094406
162,okaSit4ksEe2DqeH,classic rock,classic rock|rock|singer-songwriter,classic rock|rock,0.572032,0.758824,0.091059,0.0,0.0,0.271408,0.018999,0.819881,0.06559,0.880395,0.202491,0.558904,0.106192,0.381309,0.087701
163,ku0nCNXQo8cX1LTN,classic rock,classic rock|rock,classic rock|rock|80s,0.571845,0.867843,0.104141,0.0,0.0,0.271408,0.018999,0.594548,0.047564,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
164,y1eg9CSVvZNDSluM,pop,pop|rock,pop|rock,0.57183,0.28511,0.034213,0.769917,0.061593,0.271408,0.018999,0.393748,0.0315,1.0,0.23,0.532203,0.101119,0.410462,0.094406
165,AQw14n7ZLPvSQMYB,pop,pop,pop,0.571628,0.844376,0.101325,0.769917,0.061593,0.271408,0.018999,0.941019,0.075282,1.0,0.23,0.229808,0.043664,0.177239,0.040765
166,dY2AJiQss0ux9PUm,pop,pop|rock,pop|female vocalists|rock,0.571556,0.592424,0.071091,0.0,0.0,0.271408,0.018999,0.548919,0.043914,1.0,0.23,0.532203,0.101119,0.462754,0.106433
167,OuWhzAWyhOfH3LpG,pop,pop|rock,pop|rock|female vocalists,0.571514,0.958024,0.114963,0.0,0.0,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.462754,0.106433
168,eABMD16TVN5rb4KT,pop,pop|rock,pop|rock,0.571027,0.924624,0.110955,0.0,0.0,0.271408,0.018999,0.194352,0.015548,1.0,0.23,0.532203,0.101119,0.410462,0.094406
169,7VDI0wKUupDGhZHo,classic rock,classic rock|rock|pop,classic rock|rock|80s|pop,0.570864,0.0,0.0,0.103251,0.00826,0.271408,0.018999,0.725452,0.058036,0.880395,0.202491,0.724211,0.1376,0.632513,0.145478
170,bkcneD00yBDVvdNY,pop,pop|electronic,pop|dance|electronic|female vocalists,0.570698,0.85849,0.103019,0.103251,0.00826,0.271408,0.018999,0.914548,0.073164,1.0,0.23,0.307863,0.058494,0.342444,0.078762
171,kZ20Xb5mFYOXkZTB,pop,pop|rock,pop|rock,0.570672,0.679157,0.081499,0.0,0.0,0.271408,0.018999,0.558115,0.044649,1.0,0.23,0.532203,0.101119,0.410462,0.094406
172,ulV8E19lUJTl96H8,pop,pop|electronic,pop|electronic|indie,0.570493,0.92329,0.110795,0.563416,0.045073,0.271408,0.018999,0.512781,0.041022,1.0,0.23,0.307863,0.058494,0.287434,0.06611
173,4T4WS25clgZG0Rwk,pop,pop|rock,pop|rock,0.570197,0.927357,0.111283,0.0,0.0,0.271408,0.018999,0.179881,0.01439,1.0,0.23,0.532203,0.101119,0.410462,0.094406
174,qL21yUoSA3Leo3SY,pop,pop|electronic,pop|electronic,0.569971,0.920757,0.110491,0.769917,0.061593,0.0,0.0,0.684781,0.054782,1.0,0.23,0.307863,0.058494,0.23744,0.054611
175,59tbsYMBcWo7iGY5,pop,pop|rock,pop|80s|rock,0.569824,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.583685,0.046695,1.0,0.23,0.532203,0.101119,0.484427,0.111418
176,6OYZWw103w5FJ84E,pop,pop|rock,pop|indie|rock,0.569256,0.164176,0.019701,0.563416,0.045073,0.0,0.0,0.843219,0.067458,1.0,0.23,0.532203,0.101119,0.460455,0.105905
177,3GIQs6h7TQoEzkDy,pop,pop|rock,pop|rock,0.569209,0.400643,0.048077,0.103251,0.00826,0.271408,0.018999,0.854352,0.068348,1.0,0.23,0.532203,0.101119,0.410462,0.094406
178,YBraqlkeZviDZykV,pop,pop|electronic,pop|dance|female vocalists|electronic,0.569155,0.618976,0.074277,0.769917,0.061593,0.271408,0.018999,0.587881,0.04703,1.0,0.23,0.307863,0.058494,0.342444,0.078762
179,jY7sLmhWU8Sum0Ex,classic rock,classic rock|rock,classic rock|70s|rock,0.569046,0.638024,0.076563,0.0,0.0,0.271408,0.018999,0.879685,0.070375,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
180,MREqdYbDwsQr9aLp,classic rock,classic rock|rock,classic rock|rock,0.56894,0.86849,0.104219,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
181,T4cmehm0aALjsXsY,pop,pop,pop,0.568519,0.980824,0.117699,0.769917,0.061593,0.0,0.0,0.934981,0.074798,1.0,0.23,0.229808,0.043664,0.177239,0.040765
182,BF8YWsPEMO6MRe8q,classic rock,classic rock|rock,classic rock|rock,0.568255,0.661376,0.079365,0.769917,0.061593,0.271408,0.018999,0.302115,0.024169,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
183,2Xdf7hbgYtckzeS7,pop,pop|rock|singer-songwriter|alternative rock,pop|alternative|female vocalists|rock,0.568164,0.129024,0.015483,0.0,0.0,0.271408,0.018999,0.743685,0.059495,1.0,0.23,0.64057,0.121708,0.532518,0.122479
184,N30kaNJ9U15VPpiF,pop,pop,pop|female vocalists|dance,0.568142,0.882776,0.105933,0.769917,0.061593,0.0,0.0,0.775448,0.062036,1.0,0.23,0.229808,0.043664,0.282244,0.064916
185,aGc4BpRD7USo9Wjz,rock,rock|pop|singer-songwriter,rock|pop|alternative,0.568094,0.740176,0.088821,0.769917,0.061593,0.271408,0.018999,0.405215,0.032417,0.619296,0.142438,0.596704,0.113374,0.480226,0.110452
186,HNJlXLuQqJxWSAm2,pop,pop|electronic,pop|electronic,0.56797,0.787624,0.094515,0.563416,0.045073,0.271408,0.018999,0.828481,0.066278,1.0,0.23,0.307863,0.058494,0.23744,0.054611
187,lzHQfaDpwq8dHlwe,classic rock,classic rock|rock|singer-songwriter,classic rock|80s|rock,0.567812,0.864843,0.103781,0.0,0.0,0.271408,0.018999,0.395448,0.031636,0.880395,0.202491,0.558904,0.106192,0.455274,0.104713
188,Mm97ATLc8RLtosge,pop,pop|rock,pop|rock,0.567631,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.768919,0.061514,1.0,0.23,0.532203,0.101119,0.410462,0.094406
189,OExUfFZ05lwM1gcT,pop,pop,pop|dance,0.567458,0.94111,0.112933,0.769917,0.061593,0.271408,0.018999,0.592252,0.04738,1.0,0.23,0.229808,0.043664,0.229952,0.052889
190,ypKZ5ZqXnqye1qxY,pop,pop,pop,0.567442,0.915157,0.109819,0.563416,0.045073,0.271408,0.018999,0.989019,0.079122,1.0,0.23,0.229808,0.043664,0.177239,0.040765
191,XsiDr1MoqNtAsHIw,pop,pop|rock,pop|female vocalists|rock,0.567186,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.613019,0.049042,1.0,0.23,0.532203,0.101119,0.462754,0.106433
192,KXaG1DE9fys3loVz,classic rock,classic rock|rock|folk,classic rock|70s|rock,0.566812,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.946352,0.075708,0.880395,0.202491,0.533367,0.10134,0.463832,0.106681
193,IQHIVdQXeQ7dk3So,classic rock,classic rock|rock,classic rock|rock,0.566134,0.982776,0.117933,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
194,94ASLPxYw1U2Yhlm,pop,pop,pop,0.566021,0.918224,0.110187,0.769917,0.061593,0.0,0.0,0.997648,0.079812,1.0,0.23,0.229808,0.043664,0.177239,0.040765
195,Wqu56ORGl7KngGMk,pop,pop|electronic,pop|dance|female vocalists|electronic,0.565904,0.857157,0.102859,0.0,0.0,0.271408,0.018999,0.959881,0.07679,1.0,0.23,0.307863,0.058494,0.342444,0.078762
196,Jbi4LP9Ita4veuzL,rock,rock|pop,rock|pop,0.565791,0.75949,0.091139,0.769917,0.061593,0.271408,0.018999,0.701215,0.056097,0.619296,0.142438,0.532203,0.101119,0.410462,0.094406
197,Sp0Z3tA5yKYQlFgU,classic rock,classic rock|rock,classic rock|rock|70s,0.565411,0.566843,0.068021,0.0,0.0,0.271408,0.018999,0.941019,0.075282,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
198,RHDk70TrrzZTTAWp,pop,pop|folk,pop|alternative|female vocalists,0.565409,0.782757,0.093931,0.563416,0.045073,0.0,0.0,0.956248,0.0765,1.0,0.23,0.268772,0.051067,0.299296,0.068838
199,x47H7SxDUSoXrEw6,pop,pop|electronic,pop|electronic|80s,0.565376,0.91609,0.109931,0.0,0.0,0.271408,0.018999,0.954115,0.076329,1.0,0.23,0.307863,0.058494,0.311405,0.071623
200,3TIdOAlULKdqaSR0,pop,pop,pop|dance,0.56513,0.926424,0.111171,0.769917,0.061593,0.271408,0.018999,0.585181,0.046814,1.0,0.23,0.229808,0.043664,0.229952,0.052889
201,gc9LBQeOy3F51gk4,pop,pop|rock|singer-songwriter,pop|rock,0.56474,0.741976,0.089037,0.0,0.0,0.271408,0.018999,0.236552,0.018924,1.0,0.23,0.596704,0.113374,0.410462,0.094406
202,a0cmbjjBWrf847tZ,pop,pop|rock,pop|rock|alternative,0.564693,0.86769,0.104123,0.0,0.0,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.480226,0.110452
203,UI4WEnWb5QEwqWgD,classic rock,classic rock|rock,classic rock|70s|rock,0.564549,0.523976,0.062877,0.0,0.0,0.271408,0.018999,0.994548,0.079564,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
204,UvYfvpSaBVNqVIjj,pop,pop,pop|dance,0.564504,0.654957,0.078595,0.769917,0.061593,0.271408,0.018999,0.984552,0.078764,1.0,0.23,0.229808,0.043664,0.229952,0.052889
205,2hEGkySPA7nJR11y,pop,pop|rock,pop|rock,0.564013,0.92691,0.111229,0.103251,0.00826,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.410462,0.094406
206,gNoLhvK4nYfVuSiA,pop,pop|rock,pop|rock,0.563841,0.99431,0.119317,0.0,0.0,0.271408,0.018999,0.0,0.0,1.0,0.23,0.532203,0.101119,0.410462,0.094406
207,okNFLrHiaSgfH8Vk,classic rock,classic rock|rock,classic rock|rock|70s,0.563701,0.75631,0.090757,0.0,0.0,0.271408,0.018999,0.635448,0.050836,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
208,Z9QXYdnLwjdAutMn,classic rock,classic rock|rock,classic rock|70s|rock,0.563594,0.618243,0.074189,0.0,0.0,0.271408,0.018999,0.841215,0.067297,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
209,yNWLrIVavABdRMqc,pop,pop|rock,pop|rock,0.563469,0.724624,0.086955,0.103251,0.00826,0.0,0.0,0.534115,0.042729,1.0,0.23,0.532203,0.101119,0.410462,0.094406
210,h1hWsvGYIePDI1UO,classic rock,classic rock|rock,classic rock|80s|rock|70s,0.563268,0.427243,0.051269,0.0,0.0,0.271408,0.018999,0.910981,0.072878,0.880395,0.202491,0.494403,0.093937,0.537798,0.123694
211,Ty5l9X0HQI33T5O2,classic rock,classic rock|rock,classic rock|rock|70s,0.563114,0.799443,0.095933,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
212,Sqwjjv9feZIw7VRl,pop,pop|rock,pop|rock,0.563009,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.917648,0.073412,1.0,0.23,0.532203,0.101119,0.410462,0.094406
213,ZhIIsjUjlJ2Xikth,classic rock,classic rock|rock|singer-songwriter,classic rock|70s|rock,0.562782,0.590243,0.070829,0.0,0.0,0.271408,0.018999,0.719881,0.05759,0.880395,0.202491,0.558904,0.106192,0.463832,0.106681
214,kZDIV7bLEBaigZjv,pop,pop|rock,pop|rock,0.562625,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.706348,0.056508,1.0,0.23,0.532203,0.101119,0.410462,0.094406
215,9eWNMjg2IwKmdNpQ,pop,pop|rock,pop|rock,0.562427,0.79209,0.095051,0.0,0.0,0.271408,0.018999,0.285648,0.022852,1.0,0.23,0.532203,0.101119,0.410462,0.094406
216,g4tKPfu8BlO4a9DP,pop,pop|rock,pop|female vocalists|rock,0.562116,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.549648,0.043972,1.0,0.23,0.532203,0.101119,0.462754,0.106433
217,pnRwovyqg9Gkzrzr,classic rock,classic rock|rock,classic rock|rock|70s,0.561731,0.588043,0.070565,0.0,0.0,0.271408,0.018999,0.863219,0.069058,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
218,HheoXQPQtBis2mmJ,pop,pop,pop|80s|female vocalists,0.561496,0.983443,0.118013,0.769917,0.061593,0.271408,0.018999,0.242785,0.019423,1.0,0.23,0.229808,0.043664,0.303497,0.069804
219,ZxqUvOHNEzzZ2r4m,classic rock,classic rock|rock,classic rock|rock|80s,0.561495,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.997019,0.079762,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
220,mCIB7WvNQX2gqHAt,pop,pop|singer-songwriter,pop|female vocalists,0.561422,0.724557,0.086947,0.769917,0.061593,0.271408,0.018999,0.689648,0.055172,1.0,0.23,0.294309,0.055919,0.229532,0.052792
221,hIobrPQIFUreQibd,pop,pop|rock,pop|rock,0.561287,0.0,0.0,0.563416,0.045073,0.271408,0.018999,0.896119,0.07169,1.0,0.23,0.532203,0.101119,0.410462,0.094406
222,ordJYRlhpKtjFbkf,classic rock,classic rock|rock,classic rock|rock|80s,0.561146,0.799443,0.095933,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.455274,0.104713
223,y6QD3MSUPdC87Pgb,pop,pop|electronic,pop|80s|electronic,0.560847,0.793357,0.095203,0.769917,0.061593,0.271408,0.018999,0.311685,0.024935,1.0,0.23,0.307863,0.058494,0.311405,0.071623
224,NghfkQiDm7vSePgv,pop,pop,pop,0.560822,0.94031,0.112837,0.563416,0.045073,0.271408,0.018999,0.868552,0.069484,1.0,0.23,0.229808,0.043664,0.177239,0.040765
225,iUcyvVWtHhpX0kyd,rock,rock|classic rock|pop,rock|classic rock|pop,0.5606,0.73351,0.088021,0.0,0.0,0.271408,0.018999,0.563448,0.045076,0.619296,0.142438,0.724211,0.1376,0.558548,0.128466
226,N1yOEQ8Rf8ljdHmf,pop,pop|rock,pop|rock,0.560475,0.923224,0.110787,0.0,0.0,0.271408,0.018999,0.064552,0.005164,1.0,0.23,0.532203,0.101119,0.410462,0.094406
227,1E2EwzETAQbNb6QP,classic rock,classic rock|rock,classic rock|rock,0.560414,0.797443,0.095693,0.769917,0.061593,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.494403,0.093937,0.381309,0.087701
228,YnghMi9k3TVvGPBh,pop,pop|rock,pop|rock|70s,0.559543,0.0,0.0,0.563416,0.045073,0.0,0.0,0.874548,0.069964,1.0,0.23,0.532203,0.101119,0.492985,0.113387
229,qHbErUpyWON7cYOR,pop,pop|rock,pop|rock|dance,0.559271,0.54371,0.065245,0.0,0.0,0.271408,0.018999,0.467219,0.037378,1.0,0.23,0.532203,0.101119,0.463174,0.10653
230,QPozpoSeoWPWUp5k,pop,pop|electronic,pop|electronic|dance,0.559229,0.878043,0.105365,0.0,0.0,0.271408,0.018999,0.995448,0.079636,1.0,0.23,0.307863,0.058494,0.290152,0.066735
231,kQmfAvQA7MIYsdia,classic rock,classic rock|rock|singer-songwriter|pop,classic rock|rock|pop,0.559055,0.317043,0.038045,0.103251,0.00826,0.0,0.0,0.399219,0.031938,0.880395,0.202491,0.788712,0.149855,0.558548,0.128466
232,lHEaDXd9B4JNWMrk,classic rock,classic rock|rock|pop,classic rock|rock|70s|pop,0.558703,0.05911,0.007093,0.563416,0.045073,0.271408,0.018999,0.0,0.0,0.880395,0.202491,0.724211,0.1376,0.641072,0.147447
233,GoiGCv8sWd30BXoZ,pop,pop|electronic,pop|dance|electronic,0.558671,0.85849,0.103019,0.103251,0.00826,0.271408,0.018999,0.914548,0.073164,1.0,0.23,0.307863,0.058494,0.290152,0.066735
234,3OP7ZTieOMcLyuFB,classic rock,classic rock|rock|singer-songwriter,classic rock|80s|female vocalists|rock,0.558646,0.0,0.0,0.769917,0.061593,0.271408,0.018999,0.657885,0.052631,0.880395,0.202491,0.558904,0.106192,0.507566,0.11674
235,6QY7Rljc81RUf5w8,pop,pop,pop|dance,0.558585,0.925157,0.111019,0.563416,0.045073,0.0,0.0,0.949252,0.07594,1.0,0.23,0.229808,0.043664,0.229952,0.052889
236,xavjaotTVboQdTEj,classic rock,classic rock|rock,classic rock|70s|rock,0.558427,0.74569,0.089483,0.0,0.0,0.271408,0.018999,0.585452,0.046836,0.880395,0.202491,0.494403,0.093937,0.463832,0.106681
237,cIoNgNzzTmtSUDhV,pop,pop|rock,pop|female vocalists|rock,0.558204,0.178376,0.021405,0.563416,0.045073,0.271408,0.018999,0.439685,0.035175,1.0,0.23,0.532203,0.101119,0.462754,0.106433
238,tOXtmwrEsLNkzmhf,classic rock,classic rock|rock|singer-songwriter|pop,classic rock|rock|pop,0.558183,0.0,0.0,0.0,0.0,0.271408,0.018999,0.729648,0.058372,0.880395,0.202491,0.788712,0.149855,0.558548,0.128466
239,3V2IFa1JdTQFA4vl,classic rock,classic rock|rock|singer-songwriter,classic rock|rock|80s|70s,0.557615,0.350424,0.042051,0.0,0.0,0.271408,0.018999,0.802352,0.064188,0.880395,0.202491,0.558904,0.106192,0.537798,0.123694
240,iN2no83pWqEUgX2k,pop,pop|rock,pop|rock|80s,0.557524,0.356024,0.042723,0.0,0.0,0.271408,0.018999,0.665815,0.053265,1.0,0.23,0.532203,0.101119,0.484427,0.111418
241,WFSJ2w6bs3g8X9Vz,classic rock,classic rock|rock|pop,classic rock|rock|70s|pop,0.557461,0.0,0.0,0.0,0.0,0.271408,0.018999,0.636552,0.050924,0.880395,0.202491,0.724211,0.1376,0.641072,0.147447
242,vZCcyXeLuD2eBxrT,pop,pop|rock,pop|rock|80s,0.557378,0.05931,0.007117,0.563416,0.045073,0.271408,0.018999,0.545648,0.043652,1.0,0.23,0.532203,0.101119,0.484427,0.111418
